1;-45;-26
-15;-32;-5
-13;-28;0
-9;-31;-7
-17;-32;-5
-18;-29;0
-13;-33;-7
-9;-34;-16
-4;-31;-8
-14;-38;14
-13;-32;-11
-3;-32;2
-6;-31;-10
0;-30;-19
5;-28;-8
-11;-33;-8
-18;-41;-7
-13;-31;-4
-2;-26;-4
0;-38;-8
0;-30;-8
-18;-31;-5
-25;-25;3
-16;-20;-10
-24;-20;16
-10;-43;4
-8;-29;-22
0;-37;-35
-4;-40;-8
-18;-23;-46
-25;-38;-7
-13;-31;1
-13;-26;9
-8;-25;2
-4;-31;-1
-6;-31;0
-11;-25;0
-11;-31;-6
-11;-36;-7
-8;-35;-10
-8;-30;-2
-7;-26;-11
-8;-25;-16
-4;-29;-15
-15;-25;-9
-14;-26;-9
-19;-32;-4
-10;-31;-4
-16;-31;-11
-10;-35;-20
-15;-29;-12
-7;-22;-19
-4;-34;-6
-4;-29;-12
-8;-26;-18
-10;-27;-17
-2;-30;-14
-8;-30;-10
-11;-26;-7
-12;-20;-13
-9;-26;-13
-13;-28;-13
-12;-33;-6
-10;-25;-3
-14;-33;-16
-11;-30;-8
-14;-31;-6
-15;-30;-7
-13;-34;-27
-2;-32;-20
-9;-25;-15
-15;-31;-14
-11;-27;-23
-18;-21;-18
-15;-28;-24
-16;-34;-22
-18;-34;-12
-13;-25;-12
-12;-24;-5
-4;-30;-6
-7;-33;-12
-7;-28;-12
-7;-28;-16
-17;-29;-4
-7;-21;0
-10;-23;-1
-11;-28;-6
-11;-25;-9
-13;-25;-10
-13;-21;-20
-10;-23;-10
-14;-30;-3
-13;-25;-7
-7;-26;-5
-12;-24;-4
-7;-28;-4
-8;-20;-5
-9;-19;-11
-11;-25;-13
-3;-21;-19
-7;-29;-14
79;-20;30
149;-44;-56
160;-66;-6
371;31;104
964;-14;-49
1585;-182;-29
1884;27;-17
1688;-63;86
1192;-65;-510
228;-38;-379
-411;-9;294
-823;-122;-432
-2698;206;188
-3703;187;404
-3300;-453;543
-1593;-46;292
-242;230;-73
446;231;-301
760;-199;-80
1303;-199;-136
1340;57;-263
904;-14;-143
240;-113;60
29;-48;88
-18;24;-69
-316;-51;-9
-549;-3;18
-661;22;34
-516;-17;40
-187;-56;-9
75;-6;-33
137;12;-31
180;-41;-17
184;-29;-21
182;-14;-25
160;-38;-22
130;-40;-12
94;-19;-12
31;-34;-13
-22;-19;-16
-119;-20;-7
-206;-17;6
-197;-35;12
-98;-35;0
14;-17;-19
78;-34;-20
99;-38;-31
108;-27;-23
77;-33;-23
35;-29;-5
-8;-28;-2
-56;-34;-20
-76;-15;-8
-49;-38;-24
-14;-38;0
6;0;-21
28;-35;46
42;-30;-31
20;-11;-11
-7;-34;-15
-4;-19;-20
-25;-20;1
-30;-43;1
-17;-18;36
0;-19;-18
4;-26;-3
13;-32;-11
7;-14;-3
-14;-24;0
-25;-28;-14
-17;-26;-17
-14;-17;-21
-8;-16;-14
-1;-29;-25
8;-35;-4
5;-21;-20
-1;-20;-15
-10;-31;-15
-23;-18;-7
-7;-17;-10
1;-24;-11
3;-23;-20
-1;-27;-24
-3;-20;-21
-16;-25;-24
-14;-28;-16
-8;-26;-21
-14;-28;-47
-1;-39;-48
2;-28;2
-4;-23;51
13;9;1
17;-18;-70
9;20;-40
0;-1;-6
-3;-6;-19
-5;12;0
-6;7;-27
1;-4;-2
-1;8;-7
3;-1;-14
-4;-3;-11
-5;1;-15
-10;0;-14
-2;-5;-15
1;-1;-11
2;3;-12
4;0;-12
1;0;-12
-2;1;-15
-2;3;-19
6;2;-21
1;0;-16
2;-4;-14
0;-8;-23
0;-1;-23
-1;0;-27
-1;1;-30
0;0;-20
0;4;-12
-6;4;-1
-2;1;-18
2;-1;-6
4;-1;-7
0;-6;-12
3;-2;-14
5;1;-13
4;6;-2
-3;1;-3
0;-6;-18
0;0;-16
-1;-6;-19
-5;0;-12
-4;-1;-8
-6;0;-13
0;1;-18
-8;0;-17
3;0;-7
-3;-4;-14
0;-1;-14
-8;0;-8
0;0;-19
0;5;1
-4;6;7
-9;-3;-15
-5;-1;-15
0;-7;-16
3;0;-13
3;0;-19
6;2;-15
0;-4;-18
0;0;-16
4;-5;-10
8;-3;-8
25;-37;15
199;-80;51
571;27;119
1023;-61;-38
1193;-80;95
1390;-41;-157
1207;-13;-388
630;107;161
346;-32;6
102;-140;71
324;-6;158
705;-147;-144
604;-102;-329
392;-143;59
329;-51;13
453;36;-209
454;316;-177
466;88;8
606;-230;-193
320;27;262
421;-9;-38
325;-120;63
84;122;225
261;132;-358
64;-187;-63
161;-186;-63
-340;151;893
-3931;184;5741
-2142;801;737
488;-347;-5017
-730;-790;-1486
-5;-151;-375
1730;355;-1796
2185;139;-2539
2594;-375;-3395
1833;-339;-1813
2548;-327;-3640
753;-488;921
-1566;-29;4982
-861;585;-422
-1793;-506;-1853
-2529;324;168
-3286;374;972
-4793;1091;1500
-4514;-50;529
-2746;-5;-1071
1973;-187;-718
923;-101;1223
-224;422;-1338
683;-82;-2832
716;-405;1029
-809;146;2203
-302;197;-1942
-539;162;-1710
-2253;93;1651
-2518;239;1310
-998;-45;-729
147;116;-794
361;122;660
1208;-494;545
1966;24;-570
983;-87;-232
-114;-171;-148
-648;67;369
-1533;6;-145
-3430;935;811
-3486;609;342
-2482;-43;415
-315;349;-178
196;61;-938
-79;-355;138
-153;-95;165
123;257;-44
-30;196;-395
-914;-276;-140
-1696;89;440
-1788;462;269
-1342;346;77
-612;5;56
-80;-91;-53
247;-78;11
534;-36;-136
604;16;48
750;-88;-68
813;-135;-84
841;-88;-85
699;-30;-70
492;-57;-28
345;-29;-26
256;-12;-7
223;-33;-14
197;-49;-20
195;-14;-23
205;-5;-12
218;-34;-33
230;-41;-23
259;-30;-27
306;-32;-24
354;-27;-33
376;-38;-36
358;-38;-33
314;-26;-38
265;-19;-28
211;-14;-28
183;-19;-10
159;-26;-9
153;-22;-17
158;-18;-29
182;-17;-28
198;-18;-26
213;-21;-37
214;-22;-15
207;-24;-25
193;-22;-21
165;-19;-31
150;-17;-33
133;-14;-24
132;-13;-15
128;-11;-16
130;-14;-27
138;-13;-31
145;-14;-29
151;-15;-32
131;-10;-31
123;-20;-25
118;-15;-17
117;-12;-19
109;-12;-16
105;-8;-30
109;-4;-26
103;-13;-26
103;-10;-16
87;-15;-29
88;-11;-27
86;-8;-23
85;-10;-32
81;-6;-32
79;-4;-31
78;-11;-28
83;-12;-32
79;-16;-23
87;-8;-42
70;-14;-32
75;-1;-19
89;7;-13
79;2;-23
68;-13;-29
69;3;-16
55;-14;-18
56;-16;-27
58;-5;-23
53;-2;-19
47;-6;-22
42;1;-18
58;-6;-28
47;-12;-21
48;-7;-28
44;-4;-23
47;-8;-16
42;-5;-26
34;-4;-17
40;-9;-15
39;-11;-14
38;-12;-27
38;-6;-18
37;-5;-14
34;-3;-15
25;-5;-21
31;1;-22
3;-22;-68
16;-15;31
